Date,SPY,QQQ,VIX,GLD,TLT
2010-03-31,0.08949187397956848,0.08949187397956848,1.3037766814231873,0.7114420533180237,0.41268005669116975
2010-04-01,0.08773507773876191,0.08773507773876191,1.3748679161071777,0.879284656047821,0.4528373062610626
2010-04-05,0.08620952069759369,0.08620952069759369,1.3886847019195556,0.7688971877098083,0.780340313911438
2010-04-06,0.08488240838050842,0.08488240838050842,1.3727153062820434,0.7124871611595154,0.7352367877960205
2010-04-07,0.08448375165462493,0.08448375165462493,1.2964714527130128,0.9192174792289733,0.8838643372058869
2010-04-08,0.0842686951160431,0.0842686951160431,1.304363489151001,0.8082387447357178,0.8679134309291839
2010-04-09,0.08423552364110946,0.08423552364110946,1.3302583694458008,0.5959945470094681,0.8607294738292695
2010-04-12,0.08442545682191849,0.08442545682191849,1.3843184471130372,0.5108726158738136,0.5170408606529235
2010-04-13,0.08442545682191849,0.08442545682191849,1.3125208616256714,0.4368226364254951,0.5214451611042022
2010-04-14,0.7518918097019196,0.7518918097019196,1.3175403833389283,0.11864234060049057,0.32852294743061067
2010-04-15,0.7532920241355896,0.7532920241355896,1.3100175380706787,0.11224481910467148,0.2887211352586746
2010-04-16,1.3263154372572898,1.3263154372572898,1.2137275695800782,0.6729383900761604,0.23599028587341309
2010-04-19,1.3583912014961244,1.3583912014961244,1.1656110048294068,0.70905582010746,0.18590381145477294
2010-04-20,1.3697115764021874,1.3697115764021874,1.2369395256042481,0.7643351227045059,0.14486927688121795
2010-04-21,0.724861066043377,0.724861066043377,1.280577039718628,0.8319707453250885,0.11743510216474533
2010-04-22,0.7368302196264267,0.7368302196264267,1.268209171295166,0.875829565525055,0.10428217500448227
2010-04-23,0.1734884947538376,0.1734884947538376,1.3227147102355956,0.7972269177436828,0.09500974118709564
2010-04-26,0.1494555801153183,0.1494555801153183,1.220870065689087,0.7635912626981736,0.08887597024440766
2010-04-27,0.6510050386190415,0.6510050386190415,1.1581384420394898,1.2610854417085648,0.7574218928813934
2010-04-28,0.6688426941633224,0.6688426941633224,1.2876260995864868,1.191828702390194,0.7566426679491997
2010-04-29,0.8801171272993088,0.8801171272993088,1.3170066833496095,1.1527450650930404,0.7561626359820366
2010-04-30,1.1250624269247056,1.1250624269247056,1.4465229988098145,0.6717822894454002,1.4064868479967116
2010-05-03,1.486856359243393,1.486856359243393,1.5715164184570312,0.6670513674616814,1.4088536649942398
2010-05-04,1.1835011422634125,1.1835011422634125,1.6789016485214234,0.11143835932016373,1.3605380445718764
2010-05-05,1.1995623350143432,1.1995623350143432,1.4699975490570067,0.1098632425069809,1.3612838834524155
2010-05-06,1.2726117849349976,1.2726117849349976,1.470834445953369,0.7526982113718986,1.9705786019563676
2010-05-07,1.3723170280456543,1.3723170280456543,1.4098549127578734,0.7474998727440834,1.8673638135194779
2010-05-10,1.2835658550262452,1.2835658550262452,1.3673966884613038,0.7463690727949143,2.223231217265129
2010-05-11,1.259790563583374,1.259790563583374,1.2289952754974365,1.3682889580726623,1.657659336924553
2010-05-12,1.3678075551986695,1.3678075551986695,1.233382487297058,1.3683454275131226,1.7411150217056275
2010-05-13,1.3183827638626098,1.3183827638626098,1.267530131340027,0.7234829470515252,1.238738465309143
2010-05-14,1.28610200881958,1.28610200881958,1.1517934441566466,0.7271190837025643,0.9489988803863525
2010-05-17,1.0898372054100036,1.0898372054100036,1.1642835974693297,0.7329581469297409,0.6230177193880081
2010-05-18,1.1792383551597596,1.1792383551597596,1.2651928305625915,0.11642340719699859,0.92138092815876
2010-05-19,1.1116429448127747,1.1116429448127747,1.2719866156578064,0.6379075467586517,0.852180939912796
2010-05-20,1.1326309084892272,1.1326309084892272,1.2146517157554626,0.6824810996651649,1.1599981129169463
2010-05-21,1.029847013950348,1.029847013950348,1.2550766706466674,0.694628793001175,0.9242797583341599
2010-05-24,1.178700852394104,1.163685417175293,1.1729361414909363,1.1249241590499879,0.9218722641468048
2010-05-25,1.0148293137550355,1.0988472938537597,1.0656920552253724,1.1269392758607863,0.5998151391744614
2010-05-26,1.1287740111351012,1.267481756210327,1.1338034272193909,0.6109543710947036,0.6105589628219604
2010-05-27,1.010397243499756,1.2623990774154663,1.114167535305023,0.5696266412734985,0.6445312738418579
2010-05-28,1.0281220436096192,1.2409972667694091,1.1548354506492615,0.5596567377448082,0.6944173961877823
2010-06-01,1.1208027124404907,1.2164471387863158,1.1494996786117553,0.1288591131567955,0.7688204437494278
2010-06-02,1.2442123293876648,1.1678011775016786,1.16545250415802,0.12480178326368332,0.8532841205596924
2010-06-03,1.2358777165412902,0.9846577703952789,1.0748058557510376,0.665611831843853,0.9367359340190887
2010-06-04,1.3498751640319824,0.999582725763321,1.1302450180053711,1.0781930163502693,0.7243315398693084
2010-06-07,1.4326764583587646,1.0998759329319001,1.0407195687294006,1.5059039622545243,0.6928738176822662
2010-06-08,1.351532506942749,0.9787717223167419,1.106319510936737,1.5253395050764085,0.6112304210662842
2010-06-09,1.3270533561706543,1.0067542791366577,1.059369397163391,1.5422315031290055,0.5070105880498886
2010-06-10,1.2753779411315918,1.0870604693889618,1.1051327466964722,1.485545387864113,0.9155219048261642
2010-06-11,1.179855215549469,0.9770675122737884,1.03821861743927,1.1092311769723893,1.0806929558515548
2010-06-14,1.0532060742378235,0.8539578855037689,1.0364716529846192,0.7978663474321366,1.0626140177249908
2010-06-15,0.9756012320518493,0.9623782515525818,1.0484708786010741,0.9860358327627182,1.092405903339386
2010-06-16,0.8071078956127167,0.8318041026592254,1.0539909839630126,1.0534598112106324,1.1214394003152848
2010-06-17,0.8016120254993438,0.7648297607898712,1.077351713180542,0.8607385396957398,0.6423447459936142
2010-06-18,0.7656933486461639,0.685995489358902,1.1706421852111817,0.8256578534841538,0.28620436489582063
2010-06-21,0.6841566979885101,0.5572509229183197,1.1814419269561767,1.2277243584394455,0.30955764651298523
2010-06-22,0.9284849345684052,0.41725258231163026,1.0930756211280823,1.0641584664583206,0.6368185579776764
2010-06-23,0.9505381345748901,0.40261718034744265,1.1757946014404297,1.0733891636133195,0.6113298952579498
2010-06-24,1.0824527859687805,0.7849801421165467,1.0784371137619018,0.8758908778429031,0.5799432039260864
2010-06-25,1.0174409031867981,0.7441549301147461,1.0427701711654662,1.108000820875168,0.541261175274849
2010-06-28,1.0907889008522034,0.7972804307937622,1.1920039534568787,1.0360600173473358,0.5001814439892769
2010-06-29,0.9427673935890197,1.0792281866073608,1.2454702377319335,1.0397614896297456,0.7345587328076363
2010-06-30,0.93895303606987,1.4135446310043336,1.2741331100463866,1.0811660706996917,0.7207248866558075
2010-07-01,0.8406230986118317,0.9969159066677094,1.563540244102478,1.2727852165699005,0.7167160764336586
2010-07-02,0.9479117810726165,1.1131129324436189,1.5578164339065552,1.416225653886795,0.7138714924454689
2010-07-06,0.9251835644245148,1.1687122762203217,1.5087824583053588,1.291015273332596,0.7127387061715126
2010-07-07,0.8516156494617462,1.020405250787735,1.5873348712921143,1.6073881387710571,0.6687693610787392
2010-07-08,0.8845132946968078,0.7411263048648834,1.6030999660491942,1.6421473383903504,0.7041150063276291
2010-07-09,0.8232189655303955,0.8084285736083985,1.4418952703475951,1.5183599591255188,0.7493547633290291
2010-07-12,0.7466289877891541,0.7688352823257446,1.4716854333877563,1.2878403544425965,0.7653826788067818
2010-07-13,0.866176176071167,0.8502944946289063,1.3771809220314026,1.101615273952484,0.7791186153888703
2010-07-14,0.6861360251903534,0.6954328894615174,1.2339520573616027,0.8784938216209411,0.7344033539295196
2010-07-15,0.5980514377355576,0.6086928248405457,1.211530077457428,0.8488516688346863,0.7069058388471603
2010-07-16,1.0393928617238999,1.0118819952011109,1.0709544181823731,0.9799154162406921,0.66411851644516
2010-07-19,0.9840027540922165,0.9307609438896179,1.0132715225219726,0.8817039012908936,0.6496107146143913
2010-07-20,0.8969639986753464,0.8930301785469055,1.079248344898224,0.8999425530433655,0.6391720101237297
2010-07-21,1.1261435061693192,1.108997118473053,1.1505366921424867,0.9020987033843995,0.7084067150950432
2010-07-22,1.5221647381782533,1.4837993741035462,1.115837776660919,0.9012709379196167,1.229933388531208
2010-07-23,1.121260392665863,1.1378015637397767,1.256874418258667,0.7452175855636597,1.5933404430747031
2010-07-26,1.2892653703689576,1.2438796877861023,1.3250534296035767,0.8337377548217774,1.6364046901464462
2010-07-27,1.1487238466739655,1.1926629304885865,1.2636470675468445,0.9704346060752869,1.7609154343605042
2010-07-28,0.9550673365592957,1.0873281359672546,1.2028110027313232,0.8624927580356598,1.2940427541732789
2010-07-29,0.5862009882926941,0.7839937090873719,1.2003166198730468,0.8659513175487519,0.9039140582084656
2010-07-30,0.45703301429748533,0.6340420007705688,1.18962664604187,0.9161583602428436,0.7251750826835632
2010-08-02,0.6665116786956787,0.9013189673423767,1.2286682367324828,0.8684095084667206,0.8845256209373474
2010-08-03,0.6267690658569336,0.7638581335544586,1.2617989659309388,0.6707431018352509,0.8086193621158599
2010-08-04,0.6019163936376571,1.1190242707729339,1.3410640954971313,0.6820464372634888,0.8389567792415619
2010-08-05,0.5855226576328277,1.0410191968083382,1.2209286093711853,0.5597186148166656,0.8443205177783966
2010-08-06,0.5703209787607193,1.0145260706543922,1.2012707591056824,0.3804118692874908,0.8471688330173492
2010-08-09,0.16411078870296478,0.6079893872141838,1.1319579005241394,0.2920255482196808,0.7145110011100769
2010-08-10,0.1634843409061432,0.6091890409588814,1.0810928463935852,0.19807072579860688,0.7489345610141754
2010-08-11,0.6894673734903336,0.6710556581616401,1.0329764842987061,0.14478469043970107,0.8480891764163971
2010-08-12,0.7216954529285431,0.7138845205307007,1.1515408396720885,0.7611954882740974,0.7243912518024445
2010-08-13,0.8037898153066635,0.794414895772934,1.2023446917533875,0.7489585533738137,0.8849742949008942
2010-08-16,0.8518251746892929,0.8350117117166519,0.9848255336284637,0.7409749358892441,1.4215100765228272
2010-08-17,1.1736782848834992,1.1606797516345977,1.1453517377376556,0.7353782132267952,1.343870121240616
2010-08-18,0.6475567013025284,0.6366164982318878,1.3153211414813994,0.7348395183682441,1.1023939549922943
2010-08-19,1.1371535807847977,1.1275492787361145,1.4438005268573761,0.0919390231370926,1.5956086337566375
2010-08-20,1.085936239361763,1.0877272665500641,1.4128752052783966,0.08829332888126373,1.2491818010807036
2010-08-23,1.0999750465154647,1.1277786076068879,1.503766906261444,0.08806192725896836,0.6508082836866379
2010-08-24,1.1077180951833725,1.142937308549881,1.348591673374176,0.08851416260004044,1.156047549843788
2010-08-25,1.1375095963478088,1.1740456163883208,1.2622676968574524,0.0895518496632576,1.1535004645586013
2010-08-26,0.7411005973815918,0.9409946024417877,1.2435491919517516,0.09037549495697021,0.6560353755950927
2010-08-27,0.8920681238174438,1.2307092308998109,1.2033056616783142,0.09097655564546585,1.108889639377594
2010-08-30,1.0546129941940308,1.4352980136871338,1.3752240180969237,0.0906579166650772,1.4989463061094284
2010-08-31,0.7659874618053436,1.1445120096206665,1.4215675354003907,0.08985433578491211,1.421530744433403
2010-09-01,0.8917888939380646,1.261667823791504,1.3445488452911376,0.08874286413192749,1.8238897293806076
2010-09-02,0.936376827955246,1.160250759124756,1.206809139251709,0.08767058104276657,2.069441032409668
2010-09-03,0.9262323319911957,1.0369775533676147,1.1639888763427735,0.0869567111134529,1.8610724449157714
2010-09-07,0.9128913104534149,0.8443974494934082,1.072786545753479,0.0868008092045784,1.7741623640060424
2010-09-08,0.9189058423042298,1.002655601501465,1.0689833164215088,0.08650195449590684,1.4570317268371582
2010-09-09,0.8992418766021728,0.8420664340257644,1.0992929935455322,0.08594397008419037,1.3244956493377686
2010-09-10,0.8584785461425781,0.6668174356222153,1.1410558462142943,0.08535544574260712,1.1604030847549438
2010-09-13,0.8704388618469239,0.8235427945852279,1.2043181657791138,0.08488240838050842,1.1086096525192262
2010-09-14,0.6760634571313858,0.7399260014295578,1.158653438091278,0.751950104534626,0.9818006753921509
2010-09-15,0.7205679684877395,0.5528373390436172,1.0916603684425354,0.7531352624297142,1.1338796138763427
2010-09-16,0.669279220700264,0.577946275472641,1.0958396077156067,0.7543779581785202,0.9347817420959472
2010-09-17,0.6153962403535843,0.5953884601593018,1.061183750629425,0.7558460876345634,1.0331478357315063
2010-09-20,0.7082101374864578,0.60232515335083,1.0444135785102844,0.7571386754512787,1.0245620727539062
2010-09-21,0.6862548232078552,0.6272344291210175,1.108831524848938,0.09078890532255172,0.995809268951416
2010-09-22,0.5982582896947861,0.641237986087799,1.1952861547470093,0.09050889164209366,0.8419930338859558
2010-09-23,0.5069248735904693,0.6501601099967956,1.1257025599479675,0.09036274701356888,0.9251100540161132
2010-09-24,0.9167883694171906,0.9799693584442138,1.1710169196128846,0.09026930183172226,1.0082230806350707
2010-09-27,0.635557010769844,0.651440006494522,1.2501058459281922,0.08978172391653061,1.1691523313522338
2010-09-28,0.6356008499860764,0.6389210760593415,1.2160873532295227,0.0894264116883278,1.1181212306022643
2010-09-29,0.628771623969078,0.6254497230052948,1.1396910071372985,0.08911888152360917,1.1588010787963867
2010-09-30,0.6233697563409806,0.6083901435136795,1.221534752845764,0.08854371756315231,1.149640154838562
2010-10-01,0.12796587496995926,0.2502179741859436,1.365876317024231,0.08787287771701813,1.011417806148529
2010-10-04,0.12417087256908417,0.7055735886096954,1.4077148675918578,0.08765902370214462,0.7855649352073669
2010-10-05,0.7275718480348587,1.0812148571014404,1.5356962919235229,0.7513927906751633,0.7566329061985015
2010-10-06,0.7210917621850967,1.0636962354183197,1.5998661756515502,0.7517795741558075,0.889193731546402
2010-10-07,0.7191332086920739,1.05158973634243,1.487914752960205,1.3199117377400398,0.7544999569654465
2010-10-08,0.720947515964508,1.046055045723915,1.3317294359207152,1.3538013577461243,0.6218354731798172
2010-10-11,0.7218950808048248,0.5506378710269928,1.185395312309265,1.3660192593932152,0.49996744394302367
2010-10-12,0.11312729120254517,0.1514879435300827,1.0127772569656373,0.7256874963641167,0.4235565409064293
2010-10-13,0.11399461477994918,0.1451617658138275,1.0453363180160522,1.2536684721708298,0.135684335231781
2010-10-14,0.1117933064699173,0.13522154837846756,1.0653315663337708,0.6973144352436066,0.6763803571462631
2010-10-15,0.1087723657488823,0.6988046929240227,1.092479407787323,0.667494049668312,1.042565217614174
2010-10-18,0.10616230815649033,0.6915546655654907,0.9980126738548278,0.6594915017485619,1.0824624717235565
2010-10-19,0.670495168864727,0.6852926045656205,0.9933449983596802,1.1847749516367911,1.2083259478211403
2010-10-20,0.7015540868043899,0.6791364490985871,1.0208417654037476,0.698563514649868,1.3450239300727844
2010-10-21,0.7158240973949432,0.6754380822181701,1.1338624119758607,1.0417317643761634,1.0923093199729919
2010-10-22,0.7400753155350686,0.10024145841598511,1.147923767566681,1.0895574554800986,0.7677164733409881
2010-10-25,0.7535868346691131,0.09658232927322388,1.2530842900276185,1.2341929018497466,0.8673510491847992
2010-10-26,0.19911826252937317,0.09368642568588256,1.263602578639984,0.8319509208202363,1.0460956633090972
2010-10-27,0.17553475201129914,0.09136835932731628,1.1593285918235778,1.100696051120758,0.9913604915142059
2010-10-28,0.1676590323448181,0.08917338252067566,1.049105954170227,1.0827987313270568,0.8522990882396698
2010-10-29,0.14546958953142167,0.08739023953676224,0.9324679017066956,1.2476449847221374,0.9623199105262756
2010-11-01,0.1365303173661232,0.08727908879518509,1.0836037516593933,1.254242479801178,0.9679754972457886
2010-11-02,0.1268016591668129,0.7399523869156838,1.3873468875885009,1.2437008023262024,0.8426683664321899
2010-11-03,0.11468198150396347,0.740750053524971,1.4730183601379394,1.0674541473388672,1.0935462236404419
2010-11-04,0.7699857369065285,1.3822362080216408,1.5872897267341615,0.9587985515594483,0.9798187851905823
2010-11-05,0.7668694168329239,1.3839324563741684,1.6798896074295044,0.7597428619861603,1.1333145022392273
2010-11-08,0.7590145513415336,1.3878125831484796,1.4110013008117677,1.0533225595951081,1.0559061646461487
2010-11-09,0.7544171184301376,0.7394962131977081,1.0988983631134033,1.4473076283931732,1.1769588112831115
2010-11-10,0.7541592419147491,0.7424374178051949,1.109550142288208,1.7348004877567291,0.9316271901130676
2010-11-11,0.08767190426588059,0.10464346706867218,0.9703219652175903,1.5396752953529358,1.0573234558105469
2010-11-12,0.6751589700579643,0.658916300535202,0.8651244044303894,1.9460141718387605,0.9184374570846557
2010-11-15,0.7057269394397736,0.6937783837318421,1.0290853142738343,1.5621202826499938,1.1445712804794312
2010-11-16,1.0821325436234475,1.1913948997855186,1.1704788327217102,1.3090649008750916,1.0692764043807983
2010-11-17,1.1321712836623192,1.2392524197697639,1.1330582261085511,0.9503576397895813,1.1433301210403441
2010-11-18,1.3204840540885925,1.4230324029922485,1.2418871760368346,1.0904265701770783,1.1286812663078307
2010-11-19,0.8149360299110413,0.9483644068241119,1.324252152442932,0.7520719349384308,1.1119175910949708
2010-11-22,0.8988354086875916,1.015697830915451,1.2843544960021973,0.8317106485366821,0.9678597211837768
2010-11-23,0.8710140585899353,0.871619576215744,1.1434101819992066,0.6913343787193298,0.884458577632904
2010-11-24,1.1783424735069274,1.1877293646335603,1.1538468599319458,0.7566959738731385,1.0287145972251892
2010-11-26,1.2032046675682069,1.1217016994953155,1.2080052375793457,0.6936511039733887,1.209691548347473
2010-11-29,1.1788764476776123,1.1701795697212218,1.2170594453811645,0.6913495182991027,1.171087634563446
2010-11-30,1.228348970413208,1.3881399512290955,1.2831573486328125,0.7784642577171326,1.1629543423652648
2010-12-01,1.0593847274780273,1.415264403820038,1.3645235776901246,0.6547344416379929,1.3239389419555665
2010-12-02,0.9298321723937988,1.2695361971855164,1.3867090940475464,0.5762586027383805,1.0655292928218842
2010-12-03,0.7797074317932129,1.2195147037506104,1.3772480249404908,0.8172853261232376,0.8822449386119843
2010-12-06,0.8154842019081116,1.2001492857933045,1.26718510389328,0.7382313191890717,0.9393893420696259
2010-12-07,0.7377694845199585,0.9665793657302857,1.2135247349739076,1.0442701756954194,0.9775957763195038
2010-12-08,0.6475684165954589,0.6898869037628174,1.2316061854362488,1.3602815598249436,0.7218282043933868
2010-12-09,0.4909387469291687,0.5656992793083191,1.25782071352005,1.3597403198480607,0.819280457496643
2010-12-10,0.4902310371398926,0.5774226784706116,1.173367965221405,1.1710686832666397,0.8010802507400513
2010-12-13,0.4422723054885864,0.534394109249115,1.2921789169311524,1.3191080927848815,0.7676408290863037
2010-12-14,0.37631136178970337,0.47743324637413026,1.277884268760681,0.9165455222129821,0.8772507190704346
2010-12-15,0.30229390859603883,0.40123540759086607,1.1806027054786683,0.9085038065910339,1.1871309876441956
2010-12-16,0.2390378639101982,0.31331807672977446,1.1243943572044373,0.9118851482868194,1.1001126050949097
2010-12-17,0.18385873287916182,0.23999038338661194,1.2364779829978942,0.8938541352748871,1.1180234909057618
2010-12-20,0.1373687818646431,0.1742365539073944,1.2403478741645813,0.9045770347118378,1.1441057801246644
2010-12-21,0.11931386739015579,0.1423139452934265,1.2307876944541931,0.9297757089138031,1.011861002445221
2010-12-22,0.10680190473794937,0.11240271925926208,1.346395206451416,0.7602906167507172,0.8187371253967285
2010-12-23,0.10219147056341171,0.10411070883274079,1.402756643295288,0.8518749713897705,0.9195175409317017
2010-12-27,0.09655684530735016,0.09421572834253311,1.2859803676605224,0.8470945715904236,0.9010096907615661
2010-12-28,0.09679583609104156,0.09267626851797103,1.1806743741035461,0.893607747554779,1.0462796688079834
2010-12-29,0.0962360605597496,0.09120147824287414,1.240489661693573,0.76624316573143,1.2466455698013306
2010-12-30,0.09460107535123825,0.08989517688751221,1.324065339565277,0.6703701555728913,1.2157353162765503
2010-12-31,0.09111817628145218,0.08742068856954574,1.220100748538971,0.8737242162227631,1.2494475841522217
2011-01-03,0.7572630316019058,0.7544492453336715,1.1026893556118011,0.7401083528995513,1.1787923216819762
2011-01-04,0.7564102128148079,0.7553756788372994,1.2395364344120026,1.0973384201526641,0.9598813772201538
2011-01-05,0.755800886452198,0.755800886452198,1.2244391739368439,1.1067890286445619,0.9541060209274292
2011-01-06,0.7556561544537544,0.7556561544537544,1.2167347490787506,1.1452722072601318,0.8645612716674804
2011-01-07,0.7571386754512787,0.7571386754512787,1.3499417364597321,0.8700998842716217,0.80717613697052
2011-01-10,0.09078890532255172,0.09078890532255172,1.604355025291443,0.9404022395610809,0.8689264059066772
2011-01-11,0.09050889164209366,0.09050889164209366,1.6418844938278199,0.4344869077205658,0.9063413977622986
2011-01-12,0.09036274701356888,0.09036274701356888,1.6210484981536866,0.4529640316963196,0.6747310757637024
2011-01-13,0.09026930183172226,0.09026930183172226,1.399679923057556,0.7221147656440735,0.7118012428283691
2011-01-14,0.08978172391653061,0.08978172391653061,1.3216228485107422,1.0342874109745026,0.6264761984348297
2011-01-18,0.0894264116883278,0.0894264116883278,1.257933783531189,1.0166943967342377,0.5275264143943786
2011-01-19,0.08911888152360917,0.6664004057645798,1.0976361751556396,1.1157977759838105,0.44405625462532045
2011-01-20,0.08854371756315231,0.6988933220505714,1.0327088713645936,1.3632294058799743,0.690040522813797
2011-01-21,0.08787287771701813,0.7171795681118965,1.1067382931709289,1.067784559726715,0.6417678654193878
2011-01-24,0.08765902370214462,1.147143618762493,1.1440716147422791,0.8466471076011658,0.701950216293335
2011-01-25,0.08729634433984756,1.1579133361577987,0.9975145816802978,0.9478667736053467,0.7850977599620819
2011-01-26,0.0869567111134529,0.5869297757744789,1.0874619722366332,0.9434750437736511,1.0468395471572876
2011-01-27,0.0868008092045784,0.5596845984458924,1.1550535321235658,0.9449572443962098,0.7151922583580017
2011-01-28,0.6730261981487274,1.0986548572778703,1.2546598315238953,1.1352606415748596,0.8062647819519043
2011-01-31,0.6997542634606362,0.7066389411687851,1.2346179127693175,1.0803757905960083,0.8187301278114318
2011-02-01,1.1529186934232711,0.9606929689645767,1.3962585210800171,1.0552123069763184,0.8131922245025635
2011-02-02,1.1628220841288566,1.0094962105154992,1.4150597333908081,1.021954560279846,0.6169129014015198
2011-02-03,1.1673011779785156,1.0568248808383942,1.4404218196868896,0.9176621675491333,0.6795164704322815
2011-02-04,0.5854262426495552,0.5508819043636322,1.4051579713821412,0.6863897949457168,0.9400167226791382
2011-02-07,0.5614806473255157,0.5596072852611542,1.3129239201545715,0.6235121101140976,0.8568856239318847
2011-02-08,0.1104078933596611,0.3313448965549469,1.2597514748573304,0.9167135804891586,0.8602708101272583
2011-02-09,0.10157688856124877,0.3073500722646713,1.1775668263435364,0.8039651393890381,0.8574416041374207
2011-02-10,0.09777941703796386,0.28806582987308504,1.0535158514976501,0.6041232019662857,1.1168999910354613
2011-02-11,0.09387512505054474,0.2565833628177643,1.0158681750297547,0.5846971154212952,1.0372258424758911
2011-02-14,0.09067255556583405,0.2299610048532486,1.0507977724075317,0.5428289651870728,1.110876774787903
2011-02-15,0.08828040659427643,0.2029670149087906,0.9831486463546752,0.11705407947301864,1.1177393317222595
2011-02-16,0.08662614077329636,0.1764661192893982,0.9630098462104797,0.11030880063772201,1.1206442356109618
2011-02-17,0.08506495952606201,0.1428900897502899,0.9872141599655151,0.10722714215517044,0.8743056654930115
2011-02-18,0.08360327035188675,0.12281138598918914,0.9561988353729248,0.10245987474918365,0.6632518410682678
2011-02-22,0.6827548176050187,0.6911183774471283,0.9155905961990356,0.1001088872551918,0.8447124004364014
2011-02-23,0.7115777060389519,0.7097107470035553,1.1743651151657104,0.09999365508556365,0.7361769258975983
2011-02-24,0.7833781257271767,0.7759841680526733,1.4576134085655212,0.09952159374952316,0.6319989651441574
2011-02-25,1.044555938243866,1.0358352184295654,1.5380057096481323,0.09878014773130417,0.5172795176506042
2011-02-28,1.0783713400363921,1.0682118952274322,1.5950568675994874,0.09933554232120514,0.42043516933918
2011-03-01,1.0177321016788483,1.0177321016788483,1.7672856092453002,0.7366443976759911,0.1217122033238411
